Country,Price,Size,Marketplace,Reference,Moy_prix_by_size,Address
Ariana,208000.0,106.0,Jumia TN,L-TN-00148724,1962.2641509433963,"La Soukra, La Soukra, La Soukra, Ariana"
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00154266,1952.3809523809523,"Aouina, Aouina, Tunis et Banlieue Nord"
Banlieue Nord,659000.0,240.0,Jumia TN,L-TN-00161409,2745.8333333333335,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,335000.0,147.0,Jumia TN,L-TN-00129007,2278.91156462585,"Hammamet, Hammamet, Nabeul"
Banlieue Nord,250000.0,112.0,Jumia TN,L-TN-00149836,2232.1428571428573,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,248000.0,113.0,Jumia TN,L-TN-00140784,2194.690265486726,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sahloul, Sousse"
Les Berges du Lac,560000.0,163.0,Jumia TN,L-TN-00113949,3435.5828220858893,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,212870.0,122.0,Jumia TN,L-TN-00153326,1744.8360655737704,"Chotrana 1, Chotrana 1, Ariana"
Ariana,85680.0,51.0,Jumia TN,L-TN-00149557,1680.0,"Chotrana 2, La Soukra, Ariana"
Nabeul,220000.0,117.0,Jumia TN,L-TN-00161573,1880.3418803418804,"Nabeul, Nabeul"
Nabeul,1300000.0,254.0,Jumia TN,L-TN-00148365,5118.110236220473,"Mrezga, Hammamet, Hammamet, Nabeul"
Banlieue Nord,200000.0,65.0,Jumia TN,L-TN-00142539,3076.923076923077,"Ain Zaghouan, Ain Zaghouan Nord, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,220000.0,138.0,Jumia TN,L-TN-00136630,1594.2028985507247,"Avenue Khezama, Sousse"
Bizerte,210000.0,60.0,Jumia TN,L-TN-00160846,3500.0,"centre villa, Bizerte, Bizerte"
Ariana,160000.0,150.0,Jumia TN,L-TN-00154302,1066.6666666666667,"Raoued, Raoued, Ariana"
Ariana,250000.0,136.0,Jumia TN,L-TN-00157597,1838.235294117647,"Borj Louzir, La Soukra, Ariana"
Ariana,357425.0,143.0,Jumia TN,L-TN-00153784,2499.4755244755243,"Chotrana 1, Chotrana 1, Ariana"
Sousse,160000.0,122.0,Jumia TN,L-TN-00154224,1311.4754098360656,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Riadh, Sousse, Sousse"
Ben arous,490000.0,200.0,Jumia TN,L-TN-00114694,2450.0,"Bou Mhel, Bou Mhel, Ben Arous - Tunis Sud"
Nabeul,380000.0,150.0,Jumia TN,L-TN-00090328,2533.3333333333335,"Hammamet Nord, Hammamet, Nabeul"
Ariana,68880.0,41.0,Jumia TN,L-TN-00150553,1680.0,"Ariana, Ariana, Ariana"
Sousse,240000.0,170.0,Jumia TN,L-TN-00132845,1411.764705882353,"Sahloul, Sahloul, Sousse"
Ariana,119000.0,70.0,Jumia TN,L-TN-00158645,1700.0,"Ariana, Ariana, Ariana"
Ben arous,200000.0,187.0,Jumia TN,L-TN-00150617,1069.51871657754,"Megrine Coteaux, Mégrine, Mégrine, Ben Arous - Tunis Sud"
Ariana,153000.0,130.0,Jumia TN,L-TN-00154284,1176.923076923077,"Ariana, Ariana"
Nabeul,135000.0,200.0,Jumia TN,L-TN-00126297,675.0,"KELIBIA CENTER, Kelibia, Kelibia, Nabeul"
Monastir,125000.0,70.0,Jumia TN,L-TN-00115144,1785.7142857142858,"Baghdadi, Bekalta, Bekalta, Monastir"
Ariana,250000.0,172.0,Jumia TN,L-TN-00154015,1453.4883720930231,"Raoued, Raoued, Ariana"
Nabeul,750000.0,400.0,Jumia TN,L-TN-00147731,1875.0,"Hammamet, Hammamet, Hammamet, Nabeul"
Nabeul,190000.0,74.0,Jumia TN,L-TN-00101704,2567.5675675675675,"Hammamet Nord, Hammamet, Nabeul"
Ben arous,105000.0,64.0,Jumia TN,L-TN-00136604,1640.625,"Ezzahra, Ben Arous - Tunis Sud"
Ariana,462000.0,201.0,Jumia TN,L-TN-00133014,2298.507462686567,"La Soukra, Soukra, Ariana"
Banlieue Nord,204000.0,77.0,Jumia TN,L-TN-00161444,2649.3506493506493,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,178000.0,105.0,Jumia TN,L-TN-00149231,1695.2380952380952,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Ariana,182000.0,65.0,Jumia TN,L-TN-00159342,2800.0,"Chotrana 1, La Soukra, Ariana"
Nabeul,160000.0,67.0,Jumia TN,L-TN-00148900,2388.0597014925374,"Hammamet, Hammamet, Hammamet, Nabeul"
Ben arous,215000.0,100.0,Jumia TN,L-TN-00163493,2150.0,"Ezzahra, Ezzahra, Ben Arous - Tunis Sud"
Ariana,400000.0,180.0,Jumia TN,L-TN-00087492,2222.222222222222,"Cité Ennasr, Ariana"
Banlieue Nord,405000.0,150.0,Jumia TN,L-TN-00161429,2700.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,285000.0,135.0,Jumia TN,L-TN-00161751,2111.1111111111113,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse, Sousse, Sousse"
Sousse,322000.0,119.0,Jumia TN,L-TN-00140509,2705.8823529411766,"Kantaoui, Hammam Sousse, Sousse"
Sousse,230000.0,76.0,Jumia TN,L-TN-00140283,3026.315789473684,"Cité Sahloul, Sousse"
Banlieue Nord,500000.0,300.0,Jumia TN,L-TN-00149783,1666.6666666666667,"Tunis, Tunis, Tunis et Banlieue Nord"
Ariana,260000.0,120.0,Jumia TN,L-TN-00153113,2166.6666666666665,"borj louzir, Ariana, Ariana, Ariana"
Ben arous,163000.0,100.0,Jumia TN,L-TN-00114705,1630.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Sousse,180000.0,87.0,Jumia TN,L-TN-00139374,2068.9655172413795,"Hammam Sousse, Hammam Sousse, Sousse"
Sousse,100000.0,78.0,Jumia TN,L-TN-00105642,1282.051282051282,"sahloul, Sahloul, Sousse"
Ariana,125000.0,56.0,Jumia TN,L-TN-00149796,2232.1428571428573,"La Soukra, La Soukra, Ariana"
Ariana,160000.0,150.0,Jumia TN,L-TN-00147477,1066.6666666666667,"Ariana Ville, Ariana, Ariana, Ariana"
Sousse,60.0,80.0,Jumia TN,L-TN-00138592,0.75,"Kalaa Essghira, Kalaa Essghira, Sousse"
Banlieue Nord,313800.0,133.0,Jumia TN,L-TN-00158098,2359.3984962406016,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Banlieue Nord,692000.0,236.0,Jumia TN,L-TN-00149807,2932.2033898305085,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,450000.0,174.0,Jumia TN,L-TN-00126511,2586.206896551724,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,551000.0,155.0,Jumia TN,L-TN-00129070,3554.8387096774195,"Cité Ennasr, Cité Ennasr, Ariana"
Ariana,255000.0,120.0,Jumia TN,L-TN-00153664,2125.0,"prés Mosquée Rawdha, Borj Louzir, La Soukra, Ariana"
Ariana,206000.0,118.0,Jumia TN,L-TN-00154606,1745.7627118644068,"residence ilyesse, La Soukra, Soukra, Ariana"
Ariana,153000.0,130.0,Jumia TN,L-TN-00154273,1176.923076923077,"Ariana, Ariana, Ariana"
Ariana,223000.0,106.0,Jumia TN,L-TN-00113685,2103.7735849056603,"Cité Ennasr, Cité Ennasr, Ariana"
Sousse,195000.0,90.0,Jumia TN,L-TN-00134258,2166.6666666666665,"tantana, Tantana, Sousse"
Nabeul,216000.0,92.0,Jumia TN,L-TN-00144988,2347.8260869565215,"Yasmine Hammamet , yasmine hammamet Nabeul., Yasmine Hammamet, Hammamet, Nabeul"
Sousse,360000.0,140.0,Jumia TN,L-TN-00155126,2571.4285714285716,"Sousse Corniche, Sousse Corniche, Sousse"
Banlieue Nord,215000.0,100.0,Jumia TN,L-TN-00149552,2150.0,"Aouina, Tunis et Banlieue Nord"
Banlieue Nord,190000.0,76.0,Jumia TN,L-TN-00153613,2500.0,"Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,335000.0,157.0,Jumia TN,L-TN-00143764,2133.7579617834394,"La Soukra, La Soukra, Ariana"
Sousse,87000.0,63.0,Jumia TN,L-TN-00100164,1380.952380952381,"en face cleopatre, Cité de la Plage, Hammam Sousse, Sousse"
Sousse,131000.0,64.0,Jumia TN,L-TN-00112453,2046.875,"Sahloul, Sousse"
Sousse,320000.0,220.0,Jumia TN,L-TN-00103098,1454.5454545454545,"khezama ouest, Avenue Khezama, Sousse"
Banlieue Nord,905000.0,411.0,Jumia TN,L-TN-00140157,2201.9464720194646,"Douar Hicher , La Soukra, Tunis et Banlieue Nord"
Ariana,543904.0,236.0,Jumia TN,L-TN-00105103,2304.677966101695,"Ariana, Ariana, Ariana"
Les Berges du Lac,520000.0,168.0,Jumia TN,L-TN-00125996,3095.2380952380954,"Les Berges du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Ariana,600000.0,310.0,Jumia TN,L-TN-00155274,1935.483870967742,"Chotrana 2, La Soukra, Ariana"
Sfax,140000.0,98.0,Jumia TN,L-TN-00139670,1428.5714285714287,"avenue 18 janvier immeuble bouhlel 1er étage, Sfax El Jadida, Sfax Ville, Sfax"
Sfax,75000.0,70.0,Jumia TN,L-TN-00149758,1071.4285714285713,"Sfax El Jadida, Sfax Ville, Sfax"
Nabeul,155000.0,141.0,Jumia TN,L-TN-00145603,1099.290780141844,"Hammamet, Hammamet, Nabeul"
Nabeul,305000.0,104.0,Jumia TN,L-TN-00156144,2932.6923076923076,"Hammamet Nord, Hammamet, Nabeul"
Sousse,250000.0,148.0,Jumia TN,L-TN-00159102,1689.1891891891892,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Banlieue Nord,620000.0,185.0,Jumia TN,L-TN-00154292,3351.3513513513512,"Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,580000.0,185.0,Jumia TN,L-TN-00159289,3135.135135135135,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Ariana,540000.0,209.0,Jumia TN,L-TN-00128827,2583.732057416268,"Cité Ennasr, Cité Ennasr, Ariana"
Banlieue Nord,547000.0,238.0,Jumia TN,L-TN-00158100,2298.3193277310925,"El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Sousse,320000.0,158.0,Jumia TN,L-TN-00114557,2025.3164556962026,"Avenue Khezama, Avenue Khezama, Sousse"
Sousse,360000.0,70.0,Jumia TN,L-TN-00131087,5142.857142857143,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,393000.0,145.0,Jumia TN,L-TN-00161424,2710.344827586207,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,550000.0,455.0,Jumia TN,L-TN-00145023,1208.7912087912089,"jasmin, nabeul Nabeul., Hammamet, Nabeul"
Sousse,360000.0,90.0,Jumia TN,L-TN-00161627,4000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Chott Meriem, Akouda, Sousse"
Ariana,261988.0,131.0,Jumia TN,L-TN-00146138,1999.9083969465648,"La Soukra Sidi Fraj, La Soukra, La Soukra, Ariana"
Sousse,130000.0,99.0,Jumia TN,L-TN-00154221,1313.1313131313132,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sousse Riadh, Sousse, Sousse"
Banlieue Nord,334400.0,152.0,Jumia TN,L-TN-00136503,2200.0,"chotrana1, La Soukra, Tunis et Banlieue Nord"
Nabeul,200000.0,107.0,Jumia TN,L-TN-00153135,1869.1588785046729,"Cité El Mrezga Sur la Route Mc 28 (En Face Clinique les Violettes), Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,470000.0,163.0,Jumia TN,L-TN-00163321,2883.435582822086,"Tunis, Tunis, Tunis et Banlieue Nord"
Sousse,155000.0,155.0,Jumia TN,L-TN-00146885,1000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Hammam Sousse, Hammam Sousse, Sousse"
Nabeul,130000.0,95.0,Jumia TN,L-TN-00113285,1368.421052631579,"Nabeul, Nabeul, Nabeul"
Banlieue Nord,500000.0,187.0,Jumia TN,L-TN-00153501,2673.7967914438505,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,330000.0,145.0,Jumia TN,L-TN-00149762,2275.862068965517,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord"
Sousse,165000.0,70.0,Jumia TN,L-TN-00148584,2357.1428571428573,"Hammam Sousse, Hammam Sousse, Hammam Sousse, Sousse"
Ariana,165000.0,70.0,Jumia TN,L-TN-00148802,2357.1428571428573,"La Soukra, La Soukra, La Soukra, Ariana"
Ben arous,185000.0,125.0,Jumia TN,L-TN-00154319,1480.0,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ariana,125000.0,60.0,Jumia TN,L-TN-00145830,2083.3333333333335,"Cité Ennasr, Cité Ennasr, Cité Ennasr, Ariana"
Nabeul,430000.0,180.0,Jumia TN,L-TN-00155300,2388.8888888888887,"Hammamet Sud, Hammamet, Nabeul"
Banlieue Nord,500000.0,220.0,Jumia TN,L-TN-00153244,2272.7272727272725,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,242000.0,60.0,Jumia TN,L-TN-00153962,4033.3333333333335,"Hammamet Sud, Hammamet, Nabeul"
Sousse,180000.0,144.0,Jumia TN,L-TN-00160193,1250.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Ariana,500000.0,246.0,Jumia TN,L-TN-00149774,2032.520325203252,"La Soukra, La Soukra, Ariana"
Sousse,360000.0,100.0,Jumia TN,L-TN-00159078,3600.0,"Hammam Sousse, Hammam Sousse, Sousse"
Sousse,440000.0,132.0,Jumia TN,L-TN-00147247,3333.3333333333335,"Sousse Ville, Sousse, Sousse, Sousse"
Sousse,222000.0,101.0,Jumia TN,L-TN-00145714,2198.019801980198,"Rue Hassen Ben Said 4051 khezema ouest sousse. prés de librairie SIAB, Sahloul, Sousse, Sousse"
Nabeul,280000.0,95.0,Jumia TN,L-TN-00147117,2947.3684210526317,"hammamet, Hammamet, Hammamet, Nabeul"
Ariana,260000.0,112.0,Jumia TN,L-TN-00147258,2321.4285714285716,"La Soukra, La Soukra, La Soukra, Ariana"
Nabeul,327699.0,137.0,Jumia TN,L-TN-00163757,2391.963503649635,"Nabeul, Nabeul, Nabeul"
Banlieue Nord,445000.0,201.0,Jumia TN,L-TN-00149474,2213.9303482587065,"Menzah 9 C, El Menzah 9, El Menzah 9, Tunis et Banlieue Nord"
Sousse,206000.0,139.0,Jumia TN,L-TN-00156855,1482.0143884892086,"Hergla, Hergla, Sousse"
Ben arous,185000.0,95.0,Jumia TN,L-TN-00134549,1947.3684210526317,"Boumhel, Ben Arous - Tunis Sud"
Ariana,506000.0,220.0,Jumia TN,L-TN-00126518,2300.0,"Jardins d'el Menzah, Mnihla, Ariana"
Nabeul,1300000.0,254.0,Jumia TN,L-TN-00147838,5118.110236220473,"Hammamet Nord, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,345500.0,156.0,Jumia TN,L-TN-00142644,2214.74358974359,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,330000.0,120.0,Jumia TN,L-TN-00155889,2750.0,"Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,450000.0,156.0,Jumia TN,L-TN-00155162,2884.6153846153848,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,190000.0,55.0,Jumia TN,L-TN-00155888,3454.5454545454545,"Hammamet Nord, Hammamet, Nabeul"
Ariana,110000.0,71.0,Jumia TN,L-TN-00154306,1549.2957746478874,"Raoued, Raoued, Ariana"
Banlieue Nord,450000.0,173.0,Jumia TN,L-TN-00153743,2601.156069364162,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Banlieue Nord,405000.0,150.0,Jumia TN,L-TN-00161431,2700.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,350000.0,100.0,Jumia TN,L-TN-00163519,3500.0,"Yasmine Hammamet, Hammamet, Nabeul"
Nabeul,205000.0,97.0,Jumia TN,L-TN-00163512,2113.40206185567,"Yasmine Hammamet, Hammamet, Nabeul"
Ariana,250000.0,171.0,Jumia TN,L-TN-00154596,1461.9883040935672,"Raoued plage, Raoued, Raoued, Ariana"
Banlieue Nord,396000.0,146.0,Jumia TN,L-TN-00161419,2712.328767123288,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,288470.0,167.0,Jumia TN,L-TN-00153364,1727.3652694610778,"Chotrana 1, Chotrana 1, Chotrana 1, Ariana"
Sousse,405000.0,135.0,Jumia TN,L-TN-00163791,3000.0,"Rue Hassen Ben Said 4051 khezema ouest sousse., El Kantaoui, Hammam Sousse, Sousse"
Ariana,444000.0,195.0,Jumia TN,L-TN-00157098,2276.923076923077,"Borj Louzir, La Soukra, Ariana"
Ariana,260000.0,120.0,Jumia TN,L-TN-00153410,2166.6666666666665,"Borj Louzir, Borj Louzir, La Soukra, Ariana"
Sousse,190000.0,144.0,Jumia TN,L-TN-00159740,1319.4444444444443,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Ben arous,239000.0,147.0,Jumia TN,L-TN-00156791,1625.8503401360545,"Boumhel, Bou Mhel, Ben Arous - Tunis Sud"
Sousse,150000.0,42.0,Jumia TN,L-TN-00159610,3571.4285714285716,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,530000.0,136.0,Jumia TN,L-TN-00164093,3897.0588235294117,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,205000.0,105.0,Jumia TN,L-TN-00155263,1952.3809523809523,"cité elwahat, Aouina, Tunis et Banlieue Nord"
Sousse,150000.0,42.0,Jumia TN,L-TN-00159609,3571.4285714285716,"El Kantaoui, Hammam Sousse, Sousse"
Banlieue Nord,280000.0,7.0,Jumia TN,L-TN-00153005,40000.0,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord"
Ben arous,250000.0,160.0,Jumia TN,L-TN-00162044,1562.5,"Ezzahra, Ben Arous - Tunis Sud"
Banlieue Nord,250000.0,150.0,Jumia TN,L-TN-00154272,1666.6666666666667,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ariana,220000.0,130.0,Jumia TN,L-TN-00159075,1692.3076923076924,"Raoued, Raoued, Ariana"
Ariana,185000.0,100.0,Jumia TN,L-TN-00158771,1850.0,"tunis, Ariana, Ariana, Ariana"
Nabeul,125000.0,120.0,Jumia TN,L-TN-00159035,1041.6666666666667,"hammamet nord, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,215000.0,102.0,Jumia TN,L-TN-00159868,2107.843137254902,"Aouina, Aouina, Tunis et Banlieue Nord"
Ben arous,103000.0,105.0,Jumia TN,L-TN-00157207,980.952380952381,"Ben Arous, Ben Arous, Ben Arous - Tunis Sud"
Ben arous,120900.0,86.0,Jumia TN,L-TN-00123014,1405.8139534883721,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,460000.0,178.0,Jumia TN,L-TN-00161305,2584.2696629213483,"jardin d 'el menzah2, El Menzah 2, El Menzah 2, Tunis et Banlieue Nord"
Nabeul,245000.0,132.0,Jumia TN,L-TN-00159206,1856.060606060606,"Hammamet Nord, Hammamet, Nabeul"
Sousse,190000.0,116.0,Jumia TN,L-TN-00158267,1637.9310344827586,"Rue Hassen Ben Said 4051 khezema ouest sousse., Bouhssina, Sousse, Sousse"
Banlieue Nord,496000.0,138.0,Jumia TN,L-TN-00163582,3594.2028985507245,"Les Jardins de Carthage, Tunis et Banlieue Nord"
Nabeul,240000.0,96.0,Jumia TN,L-TN-00164049,2500.0,"Mrezga, Hammamet Nord, Hammamet, Nabeul"
Banlieue Nord,406000.0,150.0,Jumia TN,L-TN-00161430,2706.6666666666665,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,200000.0,125.0,Jumia TN,L-TN-00162530,1600.0,"Rue victor hugo en face recette de finance B1, Hammam Sousse, Hammam Sousse, Sousse"
Banlieue Nord,440000.0,184.0,Jumia TN,L-TN-00158210,2391.304347826087,"Les Jardins de Carthage, Les Jardins de Carthage, Tunis et Banlieue Nord"
Banlieue Nord,215000.0,78.0,Jumia TN,L-TN-00161447,2756.4102564102564,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,260000.0,137.0,Jumia TN,L-TN-00155687,1897.8102189781023,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Ariana,145000.0,90.0,Jumia TN,L-TN-00161640,1611.111111111111,"El Menzah 7, El Menzah, Ariana"
Nabeul,308000.0,140.0,Jumia TN,L-TN-00161801,2200.0,"Yasmine Hammamet, Hammamet, Nabeul"
Sousse,285000.0,135.0,Jumia TN,L-TN-00157593,2111.1111111111113,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Medina, Sousse, Sousse"
Banlieue Nord,216000.0,78.0,Jumia TN,L-TN-00161450,2769.230769230769,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Ben arous,272450.0,195.0,Jumia TN,L-TN-00123026,1397.179487179487,"El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Banlieue Nord,245000.0,90.0,Jumia TN,L-TN-00158942,2722.222222222222,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Sousse,255000.0,183.0,Jumia TN,L-TN-00161749,1393.4426229508197,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,205000.0,97.0,Jumia TN,L-TN-00158255,2113.40206185567,"Hammamet Sud, Hammamet, Nabeul"
Sousse,160000.0,107.0,Jumia TN,L-TN-00156873,1495.3271028037384,"Hergla, Hergla, Sousse"
Ariana,367000.0,145.0,Jumia TN,L-TN-00159323,2531.0344827586205,"Chotrana 1, La Soukra, Ariana"
Nabeul,350077.0,154.0,Jumia TN,L-TN-00163823,2273.2272727272725,"Nabeul, Nabeul, Nabeul"
Sousse,130000.0,99.0,Jumia TN,L-TN-00159795,1313.1313131313132,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Sousse,226000.0,103.0,Jumia TN,L-TN-00159759,2194.1747572815534,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Nabeul,175000.0,90.0,Jumia TN,L-TN-00157811,1944.4444444444443,"Hammamet Nord, Hammamet, Nabeul"
Nabeul,158519.0,65.0,Jumia TN,L-TN-00163772,2438.753846153846,"Nabeul, Nabeul, Nabeul"
Banlieue Nord,350000.0,179.0,Jumia TN,L-TN-00163307,1955.3072625698323,"les palmerais, Aouina, Aouina, Tunis et Banlieue Nord"
Ariana,350000.0,175.0,Jumia TN,L-TN-00164058,2000.0,"chotrana 1, Chotrana 1, La Soukra, Ariana"
Sousse,115000.0,75.0,Jumia TN,L-TN-00162092,1533.3333333333333,"Sahloul, Sahloul, Sousse"
Ariana,170000.0,147.0,Jumia TN,L-TN-00158644,1156.4625850340135,"Ariana, Ariana, Ariana"
Ariana,175000.0,90.0,Jumia TN,L-TN-00159216,1944.4444444444443,"El Menzah 7, El Menzah, Ariana"
Banlieue Nord,700000.0,360.0,Jumia TN,L-TN-00157205,1944.4444444444443,"Cité El Khadra, Cité El Khadra, Tunis et Banlieue Nord"
Ben arous,248000.0,105.0,Jumia TN,L-TN-00161179,2361.904761904762,"Medina 3, Nouvelle Medina, Nouvelle Medina, Ben Arous - Tunis Sud"
Banlieue Nord,920000.0,168.0,Jumia TN,L-TN-00163429,5476.190476190476,"Zone touristique de Gammarth, Gammarth, Gammarth, Tunis et Banlieue Nord"
Banlieue Nord,393000.0,145.0,Jumia TN,L-TN-00161426,2710.344827586207,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,138000.0,40.0,Jumia TN,L-TN-00158607,3450.0,"El Kantaoui, Hammam Sousse, Sousse"
Ariana,310000.0,164.0,Jumia TN,L-TN-00161973,1890.2439024390244,"Cité Ennasr, Cité Ennasr, Ariana"
Ben arous,215000.0,99.0,Jumia TN,L-TN-00161937,2171.717171717172,"Ezzahra, Ben Arous - Tunis Sud"
Banlieue Nord,177000.0,90.0,Jumia TN,L-TN-00163539,1966.6666666666667,"AIN Zagouan, AIN Zaghouan, Tunis et Banlieue Nord"
Nabeul,190000.0,95.0,Jumia TN,L-TN-00161549,2000.0,"Al maamoura, Nabeul"
Banlieue Nord,380000.0,90.0,Jumia TN,L-TN-00158713,4222.222222222223,"Sidi Daoud, La Marsa, Tunis et Banlieue Nord"
Sousse,385000.0,161.0,Jumia TN,L-TN-00163598,2391.304347826087,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse, Sousse, Sousse"
Sousse,330000.0,153.0,Jumia TN,L-TN-00162190,2156.8627450980393,"Cité de la Plage, Hammam Sousse, Sousse"
Les Berges du Lac,294000.0,111.0,Jumia TN,L-TN-00158120,2648.6486486486488,"Les Berges Du Lac, Tunis et Banlieue Nord"
Les Berges du Lac,550000.0,190.0,Jumia TN,L-TN-00158298,2894.7368421052633,"Les berges du Lac, Les Berges Du Lac 2, Les Berges Du Lac, Tunis et Banlieue Nord"
Sousse,158000.0,110.0,Jumia TN,L-TN-00159430,1436.3636363636363,"Rue victor hugo en face recette de finance B1, Sousse Riadh, Sousse Riadh, Sousse"
Sousse,89000.0,60.0,Jumia TN,L-TN-00161605,1483.3333333333333,"Rue Hassen Ben Said 4051 khezema ouest sousse., Hergla, Hergla, Sousse"
Sousse,55000.0,85.0,Jumia TN,L-TN-00160770,647.0588235294117,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Riadh, Sousse, Sousse"
Banlieue Nord,653000.0,238.0,Jumia TN,L-TN-00161411,2743.6974789915967,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Nabeul,256745.0,108.0,Jumia TN,L-TN-00163762,2377.2685185185187,"Nabeul, Nabeul, Nabeul"
Nabeul,65000.0,80.0,Jumia TN,L-TN-00161588,812.5,"Nabeul, Nabeul"
Nabeul,270000.0,95.0,Jumia TN,L-TN-00161817,2842.1052631578946,"Yasmine Hammamet, Hammamet, Nabeul"
Sousse,175000.0,67.0,Jumia TN,L-TN-00163225,2611.9402985074626,"Chott Meriam, Hammam Sousse, Sousse"
Ariana,250000.0,104.0,Jumia TN,L-TN-00163977,2403.846153846154,"En Nekhilet, Raoued, Ariana"
Nabeul,220000.0,176.0,Jumia TN,L-TN-00162376,1250.0,"Hammamet, Hammamet, Nabeul"
Nabeul,350000.0,100.0,Jumia TN,L-TN-00161276,3500.0,"Hammamet, Nabeul"
Ben arous,95000.0,90.0,Jumia TN,L-TN-00121594,1055.5555555555557,"mourouj 5, El Mourouj, El Mourouj, Ben Arous - Tunis Sud"
Sousse,244000.0,111.0,Jumia TN,L-TN-00161860,2198.198198198198,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sahloul, Sousse, Sousse"
Banlieue Nord,222000.0,81.0,Jumia TN,L-TN-00161448,2740.740740740741,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Banlieue Nord,545000.0,109.0,Jumia TN,L-TN-00102664,5000.0,"La Marsa, La Marsa, Tunis et Banlieue Nord"
Sousse,170000.0,106.0,Jumia TN,L-TN-00161586,1603.7735849056603,"Rue Hassen Ben Said 4051 khezema ouest sousse., Sousse Medina, Sousse, Sousse"
